Metrics,LoadPoint,Bandwidth,src,dest, ,rep0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,8, ,0.009541984732824428
Blocking probability per pair and bandwidth,0,200.0Gbps,5,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,8,2, ,0.15140186915887852
Blocking probability per pair and bandwidth,0,200.0Gbps,1,10, ,0.033216783216783216
Blocking probability per pair and bandwidth,0,200.0Gbps,1,14, ,0.05218855218855219
Blocking probability per pair and bandwidth,0,200.0Gbps,9,11, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,7,8, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,8,11, ,0.03773584905660377
Blocking probability per pair and bandwidth,0,200.0Gbps,11,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,7, ,0.10196779964221825
Blocking probability per pair and bandwidth,0,200.0Gbps,11,1, ,0.02018348623853211
Blocking probability per pair and bandwidth,0,200.0Gbps,3,9, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,9, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,8,7, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,3, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,8, ,0.09734513274336283
Blocking probability per pair and bandwidth,0,200.0Gbps,5,8, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,9,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,13,1, ,0.022598870056497175
Blocking probability per pair and bandwidth,0,200.0Gbps,6,13, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,3,13, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,7, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,11, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,11,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,4,8, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,10, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,6, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,5, ,0.005385996409335727
Blocking probability per pair and bandwidth,0,200.0Gbps,13,3, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,1,13, ,0.012345679012345678
Blocking probability per pair and bandwidth,0,200.0Gbps,9,2, ,0.15837937384898712
Blocking probability per pair and bandwidth,0,200.0Gbps,13,2, ,0.02394106813996317
Blocking probability per pair and bandwidth,0,200.0Gbps,8,6, ,0.017452006980802792
Blocking probability per pair and bandwidth,0,200.0Gbps,4,9, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,8,3, ,0.24431818181818182
Blocking probability per pair and bandwidth,0,200.0Gbps,3,1, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,7,10, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,11, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,5,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,8,5, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,14,3, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,3, ,0.05673758865248227
Blocking probability per pair and bandwidth,0,200.0Gbps,5,14, ,0.38733705772811916
Blocking probability per pair and bandwidth,0,200.0Gbps,7,1, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,11, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,2,3, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,4, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,10,11, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,12,7, ,0.19056261343012704
Blocking probability per pair and bandwidth,0,200.0Gbps,9,1, ,0.0017064846416382253
Blocking probability per pair and bandwidth,0,200.0Gbps,1,9, ,0.0035714285714285713
Blocking probability per pair and bandwidth,0,200.0Gbps,9,3, ,0.0
Blocking probability per pair and bandwidth,0,200.0Gbps,6,7, ,0.0
